Track,TestCase,Matcher,Label Left,Comment Left,Type Left,URI Left,Relation,Confidence (Matcher),URI Right,Label Right,Comment Right,Type Right,Residual True Positive,Evaluation Result
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""incisor""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000349,=,1.0,http://human.owl#NCI_C32769,"[""Incisor""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""portal lobule""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002498,=,1.0,http://human.owl#NCI_C33341,"[""Portal_Lobule""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""lunate""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002556,=,1.0,http://human.owl#NCI_C12786,"[""Lunate_Bone""]",[],"[""owl:Class""]",true,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""perilymph""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002529,=,1.0,http://human.owl#NCI_C33297,"[""Perilymph""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""bronchiole""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000422,=,1.0,http://human.owl#NCI_C12684,"[""Bronchiole""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""transversus thoracis""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002397,=,1.0,http://human.owl#NCI_C53180,"[""Transversus_Thoracis""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""supraspinatus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002389,=,1.0,http://human.owl#NCI_C33709,"[""Supraspinatus""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""foot digit 1 phalanx""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001381,=,1.0,http://human.owl#NCI_C52778,"[""Foot_Digit_1_Phalanx""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""foot phalanx""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000305,=,1.0,http://human.owl#NCI_C52772,"[""Foot_Phalanx""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""iliopsoas""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002321,=,0.0,http://human.owl#NCI_C32764,"[""Iliopsoas_Muscle""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""right spermatic artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002042,=,1.0,http://human.owl#NCI_C52738,"[""Right_Spermatic_Artery""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""lobar bronchus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000437,=,1.0,http://human.owl#NCI_C32998,"[""Lobar_Bronchus""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""posterior cerebral artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002022,=,1.0,http://human.owl#NCI_C12831,"[""Posterior_Cerebral_Artery""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""spinal cord""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000216,=,1.0,http://human.owl#NCI_C12464,"[""Spinal_Cord""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""saliva""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002507,=,1.0,http://human.owl#NCI_C13275,"[""Saliva""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""flexor carpi ulnaris""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002298,=,1.0,http://human.owl#NCI_C53156,"[""Flexor_Carpi_Ulnaris""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""longus capitis""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002340,=,1.0,http://human.owl#NCI_C52956,"[""Longus_Capitis""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""urinary bladder lamina propria""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001695,=,0.0,http://human.owl#NCI_C48940,"[""Bladder_Lamina_Propria""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""left adrenal gland""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000718,=,1.0,http://human.owl#NCI_C49322,"[""Left_Adrenal_Gland""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""nasal cavity respiratory epithelium""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001326,=,1.0,http://human.owl#NCI_C49262,"[""Nasal_Cavity_Respiratory_Epithelium""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""sciatic nerve""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001172,=,1.0,http://human.owl#NCI_C52810,"[""Sciatic_Nerve""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""cornea""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000266,=,1.0,http://human.owl#NCI_C12342,"[""Cornea""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""cerebral artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002562,=,1.0,http://human.owl#NCI_C12691,"[""Cerebral_Artery""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""nasolacrimal duct""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001299,=,1.0,http://human.owl#NCI_C33161,"[""Nasolacrimal_Duct""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""anterior jugular vein""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002155,=,1.0,http://human.owl#NCI_C32094,"[""Anterior_Jugular_Vein""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""thyroid gland left lobe""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000728,=,1.0,http://human.owl#NCI_C32973,"[""Left_Thyroid_Gland_Lobe""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""hand digit 2""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000455,=,1.0,http://human.owl#NCI_C52835,"[""Hand_Digit_2""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""retina inner plexiform layer""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001312,=,0.0,http://human.owl#NCI_C32809,"[""Inner_Plexiform_Layer""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""sternum""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001331,=,1.0,http://human.owl#NCI_C12793,"[""Sternum""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""thoracic ganglion""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001159,=,1.0,http://human.owl#NCI_C52829,"[""Thoracic_Ganglion""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""cephalic vein""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002092,=,1.0,http://human.owl#NCI_C32286,"[""Cephalic_Vein""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""thymus lobule""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000770,=,0.0,http://human.owl#NCI_C33772,"[""Thymic_Lobule""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""vestibular membrane""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001200,=,1.0,http://human.owl#NCI_C33083,"[""Vestibular_Membrane""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""sesamoid bone""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001375,=,1.0,http://human.owl#NCI_C33541,"[""Sesamoid_Bone""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""myenteric nerve plexus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001148,=,1.0,http://human.owl#NCI_C52748,"[""Myenteric_Nerve_Plexus""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""stomach lesser curvature""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001616,=,1.0,http://human.owl#NCI_C12261,"[""Lesser_Curvature""]",[],"[""owl:Class""]",true,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""arrector pili smooth muscle""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000778,=,0.0,http://human.owl#NCI_C32534,"[""Erector_Muscle_of_the_Hair""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""vertebral artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002077,=,1.0,http://human.owl#NCI_C12819,"[""Vertebral_Artery""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""midbrain""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000207,=,1.0,http://human.owl#NCI_C12510,"[""Mesencephalon""]",[],"[""owl:Class""]",true,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""cervical artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001936,=,1.0,http://human.owl#NCI_C52850,"[""Cervical_Artery""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""eye posterior chamber""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002460,=,1.0,http://human.owl#NCI_C12900,"[""Posterior_Chamber_of_the_Eye""]",[],"[""owl:Class""]",true,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""dermis reticular layer""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000801,=,0.0,http://human.owl#NCI_C33631,"[""Stratum_Reticulare""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""heart right atrium""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000075,=,0.0,http://human.owl#NCI_C12868,"[""Right_Atrium""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""cervix squamous epithelium""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001725,=,1.0,http://human.owl#NCI_C49219,"[""Cervix_Squamous_Epithelium""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""external iliac artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001973,=,1.0,http://human.owl#NCI_C32558,"[""External_Iliac_Artery""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""endocrine pancreas""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001582,=,1.0,http://human.owl#NCI_C12608,"[""Islet_of_Langerhans""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""ulnar nerve""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001174,=,1.0,http://human.owl#NCI_C52807,"[""Ulnar_Nerve""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""cementum""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002541,=,1.0,http://human.owl#NCI_C32276,"[""Cementum""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""internal spermatic vein""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002149,=,1.0,http://human.owl#NCI_C53050,"[""Spermatic_Vein""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""fibula""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001360,=,1.0,http://human.owl#NCI_C12718,"[""Fibula""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""salivary gland""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000346,=,1.0,http://human.owl#NCI_C12426,"[""Salivary_Gland""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""foot interosseus muscle""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002302,=,0.0,http://human.owl#NCI_C53172,"[""Foot_Interosseous_Muscle""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""third ventricle""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000182,=,1.0,http://human.owl#NCI_C12827,"[""Third_Ventricle_of_Brain""]",[],"[""owl:Class""]",true,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""neck""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000024,=,1.0,http://human.owl#NCI_C13063,"[""Neck""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""accumbens nucleus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000892,=,1.0,http://human.owl#NCI_C52733,"[""Accumbens_Nucleus""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""fovea""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001307,=,1.0,http://human.owl#NCI_C26463,"[""Fovea_Centralis""]",[],"[""owl:Class""]",true,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""left oviduct""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001716,=,0.0,http://human.owl#NCI_C32959,"[""Left_Fallopian_Tube""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""jaw""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001905,=,1.0,http://human.owl#NCI_C48821,"[""Jaw""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""gastric artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001961,=,1.0,http://human.owl#NCI_C32654,"[""Gastric_Artery""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""urinary bladder urothelium""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001693,=,1.0,http://human.owl#NCI_C13318,"[""Transitional_Epithelium""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""grey matter""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001112,=,0.0,http://human.owl#NCI_C32695,"[""Gray_Matter""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""left lung alveolar duct""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001776,=,1.0,http://human.owl#NCI_C49250,"[""Left_Lung_Alveolar_Duct""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""peritoneal cavity lining""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000449,=,0.0,http://human.owl#NCI_C12770,"[""Peritoneum""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""endolymph""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002528,=,1.0,http://human.owl#NCI_C32513,"[""Endolymph""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""temporal cortex""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000941,=,1.0,http://human.owl#NCI_C12353,"[""Temporal_Lobe""]",[],"[""owl:Class""]",true,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""axillary vein""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002084,=,1.0,http://human.owl#NCI_C32171,"[""Axillary_Vein""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""salivary duct""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001586,=,0.0,http://human.owl#NCI_C32486,"[""Duct_Salivary_Gland_System""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""glans penis""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002726,=,1.0,http://human.owl#NCI_C12324,"[""Glans_Penis""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""lumbar vertebra 3""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001430,=,0.0,http://human.owl#NCI_C32901,"[""L3_Vertebra""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""vastus lateralis""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002402,=,1.0,http://human.owl#NCI_C53073,"[""Vastus_Lateralis""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""left pulmonary vein""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002207,=,1.0,http://human.owl#NCI_C48946,"[""Left_Pulmonary_Vein""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""skeletal muscle""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000165,=,1.0,http://human.owl#NCI_C13050,"[""Skeletal_Muscle_Tissue""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""prostate gland""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000404,=,1.0,http://human.owl#NCI_C12410,"[""Prostate_Gland""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""eyelid connective tissue""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001251,=,1.0,http://human.owl#NCI_C49482,"[""Eyelid_Connective_Tissue""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""modiolus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001182,=,1.0,http://human.owl#NCI_C33135,"[""Modiolus""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""urinary bladder urothelium""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001693,=,0.0,http://human.owl#NCI_C32211,"[""Bladder_Transitional_Cell_Epithelium""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""inner canthus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001262,=,1.0,http://human.owl#NCI_C49564,"[""Inner_Canthus""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""infraorbital artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001977,=,1.0,http://human.owl#NCI_C52940,"[""Infraorbital_Artery""]",[],"[""owl:Class""]",false,true positive
